Journal_Document_Link_ID,Transaction_ID,Line_ID,Document_ID,Relationship_Type,Link_Amount,Recognition_Basis
JDL-001157,2095,4,DOC-20211231-0007,PRIMARY_EVIDENCE,2107935,INVOICE_BASIS
JDL-001158,2470,1,DOC-20220220-0003,SETTLEMENT_EVIDENCE,2107935,
JDL-001159,2106,4,DOC-20211231-0036,PRIMARY_EVIDENCE,10823612,INVOICE_BASIS
JDL-001160,2433,1,DOC-20220215-0007,SETTLEMENT_EVIDENCE,10823612,
JDL-001161,2105,2,DOC-20211231-0032,PRIMARY_EVIDENCE,363331,INVOICE_BASIS
JDL-001162,2572,1,DOC-20220228-0060,SETTLEMENT_EVIDENCE,363331,
JDL-001163,2106,6,DOC-20211231-0038,PRIMARY_EVIDENCE,1085505,INVOICE_BASIS
JDL-001164,3094,1,DOC-20220228-0073,SETTLEMENT_EVIDENCE,1085505,
JDL-001165,2107,4,DOC-20211231-0044,PRIMARY_EVIDENCE,183908,INVOICE_BASIS
JDL-001166,3095,1,DOC-20220228-0074,SETTLEMENT_EVIDENCE,183908,
JDL-001167,2108,6,DOC-20211231-0051,PRIMARY_EVIDENCE,183908,INVOICE_BASIS
JDL-001168,3096,1,DOC-20220228-0075,SETTLEMENT_EVIDENCE,183908,
JDL-001169,2109,2,DOC-20211231-0053,PRIMARY_EVIDENCE,80740,INVOICE_BASIS
JDL-001170,3097,1,DOC-20220228-0076,SETTLEMENT_EVIDENCE,80740,
JDL-001171,2106,2,DOC-20211231-0034,PRIMARY_EVIDENCE,5031519,INVOICE_BASIS
JDL-001172,2398,1,DOC-20220210-0005,SETTLEMENT_EVIDENCE,5031519,
JDL-001173,2108,2,DOC-20211231-0047,PRIMARY_EVIDENCE,1503036,INVOICE_BASIS
JDL-001174,2471,1,DOC-20220220-0004,SETTLEMENT_EVIDENCE,1503036,
JDL-001175,2108,1,DOC-20211231-0046,PRIMARY_EVIDENCE,6301802,INVOICE_BASIS
JDL-001176,2573,1,DOC-20220228-0061,SETTLEMENT_EVIDENCE,6301802,
JDL-001177,2108,4,DOC-20211231-0049,PRIMARY_EVIDENCE,6893004,INVOICE_BASIS
JDL-001178,2472,1,DOC-20220220-0005,SETTLEMENT_EVIDENCE,6893004,
JDL-001179,2107,3,DOC-20211231-0043,PRIMARY_EVIDENCE,6922413,INVOICE_BASIS
JDL-001180,2574,1,DOC-20220228-0062,SETTLEMENT_EVIDENCE,6922413,
JDL-001181,2105,1,DOC-20211231-0031,PRIMARY_EVIDENCE,102816,INVOICE_BASIS
JDL-001182,2399,1,DOC-20220210-0006,SETTLEMENT_EVIDENCE,102816,
JDL-001183,2106,8,DOC-20211231-0040,PRIMARY_EVIDENCE,251899,INVOICE_BASIS
JDL-001184,3098,1,DOC-20220228-0077,SETTLEMENT_EVIDENCE,251899,
JDL-001185,2107,5,DOC-20211231-0045,PRIMARY_EVIDENCE,25704,INVOICE_BASIS
JDL-001186,3099,1,DOC-20220228-0078,SETTLEMENT_EVIDENCE,25704,
JDL-001187,2108,5,DOC-20211231-0050,PRIMARY_EVIDENCE,102816,INVOICE_BASIS
JDL-001188,3100,1,DOC-20220228-0079,SETTLEMENT_EVIDENCE,102816,
JDL-001189,2109,1,DOC-20211231-0052,PRIMARY_EVIDENCE,77112,INVOICE_BASIS
JDL-001190,3101,1,DOC-20220228-0080,SETTLEMENT_EVIDENCE,77112,
JDL-001191,2107,1,DOC-20211231-0041,PRIMARY_EVIDENCE,2897127,INVOICE_BASIS
JDL-001192,2575,1,DOC-20220228-0063,SETTLEMENT_EVIDENCE,2897127,
JDL-001193,2108,3,DOC-20211231-0048,PRIMARY_EVIDENCE,5798593,INVOICE_BASIS
JDL-001194,2576,1,DOC-20220228-0064,SETTLEMENT_EVIDENCE,5798593,
JDL-001195,2106,5,DOC-20211231-0037,PRIMARY_EVIDENCE,8378109,INVOICE_BASIS
JDL-001196,2473,1,DOC-20220220-0006,SETTLEMENT_EVIDENCE,8378109,
JDL-001197,2106,7,DOC-20211231-0039,PRIMARY_EVIDENCE,658954,INVOICE_BASIS
JDL-001198,2577,1,DOC-20220228-0065,SETTLEMENT_EVIDENCE,658954,
JDL-001199,2106,3,DOC-20211231-0035,PRIMARY_EVIDENCE,2069835,INVOICE_BASIS
JDL-001200,2578,1,DOC-20220228-0066,SETTLEMENT_EVIDENCE,2069835,
JDL-001201,2106,1,DOC-20211231-0033,PRIMARY_EVIDENCE,4570569,INVOICE_BASIS
JDL-001202,2579,1,DOC-20220228-0067,SETTLEMENT_EVIDENCE,4570569,
JDL-001203,2107,2,DOC-20211231-0042,PRIMARY_EVIDENCE,1840617,INVOICE_BASIS
JDL-001204,2580,1,DOC-20220228-0068,SETTLEMENT_EVIDENCE,1840617,
JDL-001205,2330,1,DOC-20220131-0027,PRIMARY_EVIDENCE,1438024,INVOICE_BASIS
JDL-001206,2656,1,DOC-20220315-0001,SETTLEMENT_EVIDENCE,1438024,
JDL-001207,2327,2,DOC-20220131-0005,PRIMARY_EVIDENCE,17480828,INVOICE_BASIS
JDL-001208,2738,1,DOC-20220325-0001,SETTLEMENT_EVIDENCE,17480828,
JDL-001209,2329,8,DOC-20220131-0026,PRIMARY_EVIDENCE,4318710,INVOICE_BASIS
JDL-001210,3102,1,DOC-20220331-0069,SETTLEMENT_EVIDENCE,4318710,
JDL-001211,2329,1,DOC-20220131-0019,PRIMARY_EVIDENCE,1025820,INVOICE_BASIS
JDL-001212,2801,1,DOC-20220331-0054,SETTLEMENT_EVIDENCE,1025820,
JDL-001213,2326,1,DOC-20220131-0001,PRIMARY_EVIDENCE,1625694,INVOICE_BASIS
JDL-001214,2802,1,DOC-20220331-0055,SETTLEMENT_EVIDENCE,1625694,
JDL-001215,2328,1,DOC-20220131-0013,PRIMARY_EVIDENCE,1298020,INVOICE_BASIS
JDL-001216,2657,1,DOC-20220315-0002,SETTLEMENT_EVIDENCE,1298020,
JDL-001217,2328,2,DOC-20220131-0014,PRIMARY_EVIDENCE,1734092,INVOICE_BASIS
JDL-001218,2739,1,DOC-20220325-0002,SETTLEMENT_EVIDENCE,1734092,
JDL-001219,2329,7,DOC-20220131-0025,PRIMARY_EVIDENCE,1241068,INVOICE_BASIS
JDL-001220,2658,1,DOC-20220315-0003,SETTLEMENT_EVIDENCE,1241068,
JDL-001221,2329,2,DOC-20220131-0020,PRIMARY_EVIDENCE,1668144,INVOICE_BASIS
JDL-001222,2659,1,DOC-20220315-0004,SETTLEMENT_EVIDENCE,1668144,
JDL-001223,2327,8,DOC-20220131-0011,PRIMARY_EVIDENCE,357664,INVOICE_BASIS
JDL-001224,2803,1,DOC-20220331-0056,SETTLEMENT_EVIDENCE,357664,
JDL-001225,2327,3,DOC-20220131-0006,PRIMARY_EVIDENCE,1325236,INVOICE_BASIS
JDL-001226,2691,1,DOC-20220320-0001,SETTLEMENT_EVIDENCE,1325236,
JDL-001227,2327,4,DOC-20220131-0007,PRIMARY_EVIDENCE,11583188,INVOICE_BASIS
JDL-001228,2804,1,DOC-20220331-0057,SETTLEMENT_EVIDENCE,11583188,
JDL-001229,2327,7,DOC-20220131-0010,PRIMARY_EVIDENCE,1280304,INVOICE_BASIS
JDL-001230,2660,1,DOC-20220315-0005,SETTLEMENT_EVIDENCE,1280304,
JDL-001231,2326,2,DOC-20220131-0002,PRIMARY_EVIDENCE,2366508,INVOICE_BASIS
JDL-001232,2627,1,DOC-20220310-0001,SETTLEMENT_EVIDENCE,2366508,
JDL-001233,2327,5,DOC-20220131-0008,PRIMARY_EVIDENCE,3579712,INVOICE_BASIS
JDL-001234,2627,2,DOC-20220310-0002,SETTLEMENT_EVIDENCE,3579712,
JDL-001235,2328,6,DOC-20220131-0018,PRIMARY_EVIDENCE,2765300,INVOICE_BASIS
JDL-001236,3103,1,DOC-20220331-0070,SETTLEMENT_EVIDENCE,2765300,
JDL-001237,2329,3,DOC-20220131-0021,PRIMARY_EVIDENCE,5786774,INVOICE_BASIS
JDL-001238,3104,1,DOC-20220331-0071,SETTLEMENT_EVIDENCE,5786774,
JDL-001239,2330,3,DOC-20220131-0029,PRIMARY_EVIDENCE,1431596,INVOICE_BASIS
JDL-001240,3105,1,DOC-20220331-0072,SETTLEMENT_EVIDENCE,1431596,
JDL-001241,2328,3,DOC-20220131-0015,PRIMARY_EVIDENCE,664590,INVOICE_BASIS
JDL-001242,2628,1,DOC-20220310-0003,SETTLEMENT_EVIDENCE,664590,
JDL-001243,2329,4,DOC-20220131-0022,PRIMARY_EVIDENCE,2217906,INVOICE_BASIS
JDL-001244,2661,1,DOC-20220315-0006,SETTLEMENT_EVIDENCE,2217906,
JDL-001245,2328,4,DOC-20220131-0016,PRIMARY_EVIDENCE,526938,INVOICE_BASIS
JDL-001246,2692,2,DOC-20220320-0002,SETTLEMENT_EVIDENCE,526938,
JDL-001247,2330,2,DOC-20220131-0028,PRIMARY_EVIDENCE,1508744,INVOICE_BASIS
JDL-001248,2599,1,DOC-20220305-0001,SETTLEMENT_EVIDENCE,1508744,
JDL-001249,2329,5,DOC-20220131-0023,PRIMARY_EVIDENCE,3999128,INVOICE_BASIS
JDL-001250,2740,1,DOC-20220325-0003,SETTLEMENT_EVIDENCE,3999128,
JDL-001251,2327,9,DOC-20220131-0012,PRIMARY_EVIDENCE,536040,INVOICE_BASIS
JDL-001252,2805,1,DOC-20220331-0058,SETTLEMENT_EVIDENCE,536040,
JDL-001253,2326,3,DOC-20220131-0003,PRIMARY_EVIDENCE,4782758,INVOICE_BASIS
JDL-001254,2741,1,DOC-20220325-0004,SETTLEMENT_EVIDENCE,4782758,
JDL-001255,2327,6,DOC-20220131-0009,PRIMARY_EVIDENCE,1442475,INVOICE_BASIS
JDL-001256,2600,1,DOC-20220305-0002,SETTLEMENT_EVIDENCE,1442475,
JDL-001257,2328,5,DOC-20220131-0017,PRIMARY_EVIDENCE,1918584,INVOICE_BASIS
JDL-001258,2601,1,DOC-20220305-0003,SETTLEMENT_EVIDENCE,1918584,
JDL-001259,2329,6,DOC-20220131-0024,PRIMARY_EVIDENCE,8918449,INVOICE_BASIS
JDL-001260,2629,1,DOC-20220310-0004,SETTLEMENT_EVIDENCE,8918449,
JDL-001261,2330,4,DOC-20220131-0030,PRIMARY_EVIDENCE,362450,INVOICE_BASIS
JDL-001262,2806,1,DOC-20220331-0059,SETTLEMENT_EVIDENCE,362450,
JDL-001263,2327,1,DOC-20220131-0004,PRIMARY_EVIDENCE,2291872,INVOICE_BASIS
JDL-001264,2693,1,DOC-20220320-0003,SETTLEMENT_EVIDENCE,2291872,
JDL-001265,2338,4,DOC-20220131-0036,PRIMARY_EVIDENCE,8427411,INVOICE_BASIS
JDL-001266,2662,1,DOC-20220315-0007,SETTLEMENT_EVIDENCE,8427411,
JDL-001267,2337,2,DOC-20220131-0032,PRIMARY_EVIDENCE,17942,INVOICE_BASIS
JDL-001268,2812,1,DOC-20220331-0061,SETTLEMENT_EVIDENCE,17942,
JDL-001269,2338,6,DOC-20220131-0038,PRIMARY_EVIDENCE,1072048,INVOICE_BASIS
JDL-001270,3106,1,DOC-20220331-0073,SETTLEMENT_EVIDENCE,1072048,
JDL-001271,2340,5,DOC-20220131-0049,PRIMARY_EVIDENCE,269134,INVOICE_BASIS
JDL-001272,3107,1,DOC-20220331-0074,SETTLEMENT_EVIDENCE,269134,
JDL-001273,2341,1,DOC-20220131-0051,PRIMARY_EVIDENCE,17942,INVOICE_BASIS
JDL-001274,3108,1,DOC-20220331-0075,SETTLEMENT_EVIDENCE,17942,
JDL-001275,2338,2,DOC-20220131-0034,PRIMARY_EVIDENCE,4775976,INVOICE_BASIS
JDL-001276,2630,1,DOC-20220310-0005,SETTLEMENT_EVIDENCE,4775976,
JDL-001277,2340,2,DOC-20220131-0046,PRIMARY_EVIDENCE,1466688,INVOICE_BASIS
JDL-001278,2694,1,DOC-20220320-0004,SETTLEMENT_EVIDENCE,1466688,
JDL-001279,2340,1,DOC-20220131-0045,PRIMARY_EVIDENCE,5649316,INVOICE_BASIS
JDL-001280,2813,1,DOC-20220331-0062,SETTLEMENT_EVIDENCE,5649316,
JDL-001281,2340,4,DOC-20220131-0048,PRIMARY_EVIDENCE,5017707,INVOICE_BASIS
JDL-001282,2695,1,DOC-20220320-0005,SETTLEMENT_EVIDENCE,5017707,
JDL-001283,2339,3,DOC-20220131-0043,PRIMARY_EVIDENCE,5256041,INVOICE_BASIS
JDL-001284,2814,1,DOC-20220331-0063,SETTLEMENT_EVIDENCE,5256041,
JDL-001285,2337,1,DOC-20220131-0031,PRIMARY_EVIDENCE,77112,INVOICE_BASIS
JDL-001286,2631,1,DOC-20220310-0006,SETTLEMENT_EVIDENCE,77112,
JDL-001287,2338,7,DOC-20220131-0039,PRIMARY_EVIDENCE,128520,INVOICE_BASIS
JDL-001288,3109,1,DOC-20220331-0076,SETTLEMENT_EVIDENCE,128520,
JDL-001289,2339,4,DOC-20220131-0044,PRIMARY_EVIDENCE,77112,INVOICE_BASIS
JDL-001290,3110,1,DOC-20220331-0077,SETTLEMENT_EVIDENCE,77112,
JDL-001291,2340,6,DOC-20220131-0050,PRIMARY_EVIDENCE,123379,INVOICE_BASIS
JDL-001292,3111,1,DOC-20220331-0078,SETTLEMENT_EVIDENCE,123379,
JDL-001293,2341,2,DOC-20220131-0052,PRIMARY_EVIDENCE,25704,INVOICE_BASIS
JDL-001294,3112,1,DOC-20220331-0079,SETTLEMENT_EVIDENCE,25704,
JDL-001295,2339,1,DOC-20220131-0041,PRIMARY_EVIDENCE,2620813,INVOICE_BASIS
JDL-001296,2815,1,DOC-20220331-0064,SETTLEMENT_EVIDENCE,2620813,
JDL-001297,2340,3,DOC-20220131-0047,PRIMARY_EVIDENCE,4760408,INVOICE_BASIS
JDL-001298,2810,7,DOC-20220331-0060,SETTLEMENT_EVIDENCE,4760408,
JDL-001299,2338,5,DOC-20220131-0037,PRIMARY_EVIDENCE,6049943,INVOICE_BASIS
JDL-001300,2696,1,DOC-20220320-0006,SETTLEMENT_EVIDENCE,6049943,
JDL-001301,2338,8,DOC-20220131-0040,PRIMARY_EVIDENCE,517154,INVOICE_BASIS
JDL-001302,2817,1,DOC-20220331-0065,SETTLEMENT_EVIDENCE,517154,
JDL-001303,2338,3,DOC-20220131-0035,PRIMARY_EVIDENCE,1909347,INVOICE_BASIS
JDL-001304,2818,1,DOC-20220331-0066,SETTLEMENT_EVIDENCE,1909347,
JDL-001305,2338,1,DOC-20220131-0033,PRIMARY_EVIDENCE,4344303,INVOICE_BASIS
JDL-001306,2819,1,DOC-20220331-0067,SETTLEMENT_EVIDENCE,4344303,
JDL-001307,2339,2,DOC-20220131-0042,PRIMARY_EVIDENCE,1692895,INVOICE_BASIS
JDL-001308,2820,1,DOC-20220331-0068,SETTLEMENT_EVIDENCE,1692895,
JDL-001309,2560,3,DOC-20220228-0029,PRIMARY_EVIDENCE,1608844,INVOICE_BASIS
JDL-001310,5000,1,DOC-20220428-0001,SETTLEMENT_EVIDENCE,1608844,
JDL-001311,2557,9,DOC-20220228-0012,PRIMARY_EVIDENCE,140000,INVOICE_BASIS
JDL-001312,5001,1,DOC-20220428-0002,SETTLEMENT_EVIDENCE,140000,
JDL-001313,2557,6,DOC-20220228-0009,PRIMARY_EVIDENCE,806985,INVOICE_BASIS
JDL-001314,5002,1,DOC-20220428-0003,SETTLEMENT_EVIDENCE,806985,
JDL-001315,2557,1,DOC-20220228-0004,PRIMARY_EVIDENCE,7423367,INVOICE_BASIS
JDL-001316,5003,1,DOC-20220428-0004,SETTLEMENT_EVIDENCE,7423367,
JDL-001317,2557,7,DOC-20220228-0010,PRIMARY_EVIDENCE,1024020,INVOICE_BASIS
JDL-001318,5004,1,DOC-20220428-0005,SETTLEMENT_EVIDENCE,1024020,
JDL-001319,2556,1,DOC-20220228-0001,PRIMARY_EVIDENCE,1492021,INVOICE_BASIS
JDL-001320,5005,1,DOC-20220428-0006,SETTLEMENT_EVIDENCE,1492021,
JDL-001321,2557,8,DOC-20220228-0011,PRIMARY_EVIDENCE,1540024,INVOICE_BASIS
JDL-001322,5006,1,DOC-20220428-0007,SETTLEMENT_EVIDENCE,1540024,
JDL-001323,2558,4,DOC-20220228-0016,PRIMARY_EVIDENCE,1256285,INVOICE_BASIS
JDL-001324,5007,1,DOC-20220428-0008,SETTLEMENT_EVIDENCE,1256285,
JDL-001325,2559,2,DOC-20220228-0020,PRIMARY_EVIDENCE,2468352,INVOICE_BASIS
JDL-001326,5008,1,DOC-20220428-0009,SETTLEMENT_EVIDENCE,2468352,
JDL-001327,2560,1,DOC-20220228-0027,PRIMARY_EVIDENCE,1202181,INVOICE_BASIS
JDL-001328,5009,1,DOC-20220428-0010,SETTLEMENT_EVIDENCE,1202181,
JDL-001329,2558,6,DOC-20220228-0018,PRIMARY_EVIDENCE,352450,INVOICE_BASIS
JDL-001330,5010,1,DOC-20220428-0011,SETTLEMENT_EVIDENCE,352450,
JDL-001331,2557,4,DOC-20220228-0007,PRIMARY_EVIDENCE,13269523,INVOICE_BASIS
JDL-001332,5011,1,DOC-20220428-0012,SETTLEMENT_EVIDENCE,13269523,
JDL-001333,2559,5,DOC-20220228-0023,PRIMARY_EVIDENCE,794114,INVOICE_BASIS
JDL-001334,5012,1,DOC-20220428-0013,SETTLEMENT_EVIDENCE,794114,
JDL-001335,2558,1,DOC-20220228-0013,PRIMARY_EVIDENCE,482866,INVOICE_BASIS
JDL-001336,5013,1,DOC-20220428-0014,SETTLEMENT_EVIDENCE,482866,
JDL-001337,2560,2,DOC-20220228-0028,PRIMARY_EVIDENCE,1056168,INVOICE_BASIS
JDL-001338,5014,1,DOC-20220428-0015,SETTLEMENT_EVIDENCE,1056168,
JDL-001339,2559,8,DOC-20220228-0026,PRIMARY_EVIDENCE,534144,INVOICE_BASIS
JDL-001340,5015,1,DOC-20220428-0016,SETTLEMENT_EVIDENCE,534144,
JDL-001341,2557,5,DOC-20220228-0008,PRIMARY_EVIDENCE,226620,INVOICE_BASIS
JDL-001342,5016,1,DOC-20220428-0017,SETTLEMENT_EVIDENCE,226620,
JDL-001343,2556,2,DOC-20220228-0002,PRIMARY_EVIDENCE,3741296,INVOICE_BASIS
JDL-001344,5017,1,DOC-20220428-0018,SETTLEMENT_EVIDENCE,3741296,
JDL-001345,2557,2,DOC-20220228-0005,PRIMARY_EVIDENCE,1096632,INVOICE_BASIS
JDL-001346,5018,1,DOC-20220428-0019,SETTLEMENT_EVIDENCE,1096632,
JDL-001347,2558,5,DOC-20220228-0017,PRIMARY_EVIDENCE,919584,INVOICE_BASIS
JDL-001348,5019,1,DOC-20220428-0020,SETTLEMENT_EVIDENCE,919584,
JDL-001349,2559,1,DOC-20220228-0019,PRIMARY_EVIDENCE,6175852,INVOICE_BASIS
JDL-001350,5020,1,DOC-20220428-0021,SETTLEMENT_EVIDENCE,6175852,
JDL-001351,2560,4,DOC-20220228-0030,PRIMARY_EVIDENCE,486020,INVOICE_BASIS
JDL-001352,5021,1,DOC-20220428-0022,SETTLEMENT_EVIDENCE,486020,
JDL-001353,2559,6,DOC-20220228-0024,PRIMARY_EVIDENCE,828232,INVOICE_BASIS
JDL-001354,5022,1,DOC-20220428-0023,SETTLEMENT_EVIDENCE,828232,
JDL-001355,2557,3,DOC-20220228-0006,PRIMARY_EVIDENCE,1425220,INVOICE_BASIS
JDL-001356,5023,1,DOC-20220428-0024,SETTLEMENT_EVIDENCE,1425220,
JDL-001357,2559,3,DOC-20220228-0021,PRIMARY_EVIDENCE,1290240,INVOICE_BASIS
JDL-001358,5024,1,DOC-20220428-0025,SETTLEMENT_EVIDENCE,1290240,
JDL-001359,2556,3,DOC-20220228-0003,PRIMARY_EVIDENCE,1394098,INVOICE_BASIS
JDL-001360,5025,1,DOC-20220428-0026,SETTLEMENT_EVIDENCE,1394098,
JDL-001361,2558,2,DOC-20220228-0014,PRIMARY_EVIDENCE,1033750,INVOICE_BASIS
JDL-001362,5026,1,DOC-20220428-0027,SETTLEMENT_EVIDENCE,1033750,
JDL-001363,2558,3,DOC-20220228-0015,PRIMARY_EVIDENCE,1323972,INVOICE_BASIS
JDL-001364,5027,1,DOC-20220428-0028,SETTLEMENT_EVIDENCE,1323972,
JDL-001365,2559,7,DOC-20220228-0025,PRIMARY_EVIDENCE,649800,INVOICE_BASIS
JDL-001366,5028,1,DOC-20220428-0029,SETTLEMENT_EVIDENCE,649800,
JDL-001367,2559,4,DOC-20220228-0022,PRIMARY_EVIDENCE,1713160,INVOICE_BASIS
JDL-001368,5029,1,DOC-20220428-0030,SETTLEMENT_EVIDENCE,1713160,
JDL-001369,2568,4,DOC-20220228-0036,PRIMARY_EVIDENCE,4705170,INVOICE_BASIS
JDL-001370,5030,1,DOC-20220428-0031,SETTLEMENT_EVIDENCE,4705170,
JDL-001371,2570,3,DOC-20220228-0048,PRIMARY_EVIDENCE,2656388,INVOICE_BASIS
JDL-001372,5031,1,DOC-20220428-0032,SETTLEMENT_EVIDENCE,2656388,
JDL-001373,2568,5,DOC-20220228-0037,PRIMARY_EVIDENCE,3661476,INVOICE_BASIS
JDL-001374,5032,1,DOC-20220428-0033,SETTLEMENT_EVIDENCE,3661476,
JDL-001375,2568,6,DOC-20220228-0038,PRIMARY_EVIDENCE,255528,INVOICE_BASIS
JDL-001376,5033,1,DOC-20220428-0034,SETTLEMENT_EVIDENCE,255528,
JDL-001377,2568,3,DOC-20220228-0035,PRIMARY_EVIDENCE,1292036,INVOICE_BASIS
JDL-001378,5034,1,DOC-20220428-0035,SETTLEMENT_EVIDENCE,1292036,
JDL-001379,2568,1,DOC-20220228-0033,PRIMARY_EVIDENCE,3385746,INVOICE_BASIS
JDL-001380,5035,1,DOC-20220428-0036,SETTLEMENT_EVIDENCE,3385746,
JDL-001381,2569,2,DOC-20220228-0042,PRIMARY_EVIDENCE,1144940,INVOICE_BASIS
JDL-001382,5036,1,DOC-20220428-0037,SETTLEMENT_EVIDENCE,1144940,
JDL-001383,2567,1,DOC-20220228-0031,PRIMARY_EVIDENCE,224733,INVOICE_BASIS
JDL-001384,5037,1,DOC-20220428-0038,SETTLEMENT_EVIDENCE,224733,
JDL-001385,2568,8,DOC-20220228-0040,PRIMARY_EVIDENCE,554953,INVOICE_BASIS
JDL-001386,5038,1,DOC-20220428-0039,SETTLEMENT_EVIDENCE,554953,
JDL-001387,2569,4,DOC-20220228-0044,PRIMARY_EVIDENCE,105486,INVOICE_BASIS
JDL-001388,5039,1,DOC-20220428-0040,SETTLEMENT_EVIDENCE,105486,
JDL-001389,2570,5,DOC-20220228-0050,PRIMARY_EVIDENCE,536607,INVOICE_BASIS
JDL-001390,5040,1,DOC-20220428-0041,SETTLEMENT_EVIDENCE,536607,
JDL-001391,2571,2,DOC-20220228-0053,PRIMARY_EVIDENCE,165109,INVOICE_BASIS
JDL-001392,5041,1,DOC-20220428-0042,SETTLEMENT_EVIDENCE,165109,
JDL-001393,2568,2,DOC-20220228-0034,PRIMARY_EVIDENCE,3726253,INVOICE_BASIS
JDL-001394,5042,1,DOC-20220428-0043,SETTLEMENT_EVIDENCE,3726253,
JDL-001395,2570,2,DOC-20220228-0047,PRIMARY_EVIDENCE,1046118,INVOICE_BASIS
JDL-001396,5043,1,DOC-20220428-0044,SETTLEMENT_EVIDENCE,1046118,
JDL-001397,2570,1,DOC-20220228-0046,PRIMARY_EVIDENCE,4236496,INVOICE_BASIS
JDL-001398,5044,1,DOC-20220428-0045,SETTLEMENT_EVIDENCE,4236496,
JDL-001399,2570,4,DOC-20220228-0049,PRIMARY_EVIDENCE,3218877,INVOICE_BASIS
JDL-001400,5045,1,DOC-20220428-0046,SETTLEMENT_EVIDENCE,3218877,
JDL-001401,2569,3,DOC-20220228-0043,PRIMARY_EVIDENCE,3221820,INVOICE_BASIS
JDL-001402,5046,1,DOC-20220428-0047,SETTLEMENT_EVIDENCE,3221820,
JDL-001403,2567,2,DOC-20220228-0032,PRIMARY_EVIDENCE,26208,INVOICE_BASIS
JDL-001404,5047,1,DOC-20220428-0048,SETTLEMENT_EVIDENCE,26208,
JDL-001405,2568,7,DOC-20220228-0039,PRIMARY_EVIDENCE,361670,INVOICE_BASIS
JDL-001406,5048,1,DOC-20220428-0049,SETTLEMENT_EVIDENCE,361670,
JDL-001407,2569,5,DOC-20220228-0045,PRIMARY_EVIDENCE,52416,INVOICE_BASIS
JDL-001408,5049,1,DOC-20220428-0050,SETTLEMENT_EVIDENCE,52416,
JDL-001409,2570,6,DOC-20220228-0051,PRIMARY_EVIDENCE,52416,INVOICE_BASIS
JDL-001410,5050,1,DOC-20220428-0051,SETTLEMENT_EVIDENCE,52416,
JDL-001411,2571,1,DOC-20220228-0052,PRIMARY_EVIDENCE,26208,INVOICE_BASIS
JDL-001412,5051,1,DOC-20220428-0052,SETTLEMENT_EVIDENCE,26208,
JDL-001413,2569,1,DOC-20220228-0041,PRIMARY_EVIDENCE,2042022,INVOICE_BASIS
JDL-001414,5052,1,DOC-20220428-0053,SETTLEMENT_EVIDENCE,2042022,
JDL-001415,2800,1,DOC-20220331-0027,PRIMARY_EVIDENCE,5724549,INVOICE_BASIS
JDL-001416,5053,1,DOC-20220528-0001,SETTLEMENT_EVIDENCE,5724549,
JDL-001417,2797,4,DOC-20220331-0007,PRIMARY_EVIDENCE,1407648,INVOICE_BASIS
JDL-001418,5054,1,DOC-20220528-0002,SETTLEMENT_EVIDENCE,1407648,
JDL-001419,2797,7,DOC-20220331-0010,PRIMARY_EVIDENCE,1581860,INVOICE_BASIS
JDL-001420,5055,1,DOC-20220528-0003,SETTLEMENT_EVIDENCE,1581860,
JDL-001421,2797,6,DOC-20220331-0009,PRIMARY_EVIDENCE,2901201,INVOICE_BASIS
JDL-001422,5056,1,DOC-20220528-0004,SETTLEMENT_EVIDENCE,2901201,
JDL-001423,2797,8,DOC-20220331-0011,PRIMARY_EVIDENCE,2940652,INVOICE_BASIS
JDL-001424,5057,1,DOC-20220528-0005,SETTLEMENT_EVIDENCE,2940652,
JDL-001425,2796,1,DOC-20220331-0001,PRIMARY_EVIDENCE,2360032,INVOICE_BASIS
JDL-001426,5058,1,DOC-20220528-0006,SETTLEMENT_EVIDENCE,2360032,
JDL-001427,2797,9,DOC-20220331-0012,PRIMARY_EVIDENCE,1690176,INVOICE_BASIS
JDL-001428,5059,1,DOC-20220528-0007,SETTLEMENT_EVIDENCE,1690176,
JDL-001429,2798,6,DOC-20220331-0018,PRIMARY_EVIDENCE,2055400,INVOICE_BASIS
JDL-001430,5060,1,DOC-20220528-0008,SETTLEMENT_EVIDENCE,2055400,
JDL-001431,2799,5,DOC-20220331-0023,PRIMARY_EVIDENCE,3056284,INVOICE_BASIS
JDL-001432,5061,1,DOC-20220528-0009,SETTLEMENT_EVIDENCE,3056284,
JDL-001433,2800,2,DOC-20220331-0028,PRIMARY_EVIDENCE,2722880,INVOICE_BASIS
JDL-001434,5062,1,DOC-20220528-0010,SETTLEMENT_EVIDENCE,2722880,
JDL-001435,2798,1,DOC-20220331-0013,PRIMARY_EVIDENCE,2097864,INVOICE_BASIS
JDL-001436,5063,1,DOC-20220528-0011,SETTLEMENT_EVIDENCE,2097864,
JDL-001437,2797,2,DOC-20220331-0005,PRIMARY_EVIDENCE,8251179,INVOICE_BASIS
JDL-001438,5064,1,DOC-20220528-0012,SETTLEMENT_EVIDENCE,8251179,
JDL-001439,2799,3,DOC-20220331-0021,PRIMARY_EVIDENCE,1403080,INVOICE_BASIS
JDL-001440,5065,1,DOC-20220528-0013,SETTLEMENT_EVIDENCE,1403080,
JDL-001441,2798,2,DOC-20220331-0014,PRIMARY_EVIDENCE,1433744,INVOICE_BASIS
JDL-001442,5066,1,DOC-20220528-0014,SETTLEMENT_EVIDENCE,1433744,
