Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Month
2021-09-30,保険料 事業主負担分,10E200540,法定福利費,,,,,66245,0,10A100020,現金及び預金,20,みずほ 本店,,,4860042,2021-09
2021-09-30,児童拠出金 事業主負担分,10E200540,法定福利費,,,,,9672,0,10A100020,現金及び預金,20,みずほ 本店,,,4869714,2021-09
2021-09-30,保険料,10A100020,現金及び預金,30,三井 名古屋,,,0,62000,10E200240,保険料,,,,,-5545452,2021-09
2021-09-30,保険料,10E200240,保険料,,,,,62000,0,10A100020,現金及び預金,30,三井 名古屋,,,1855920,2021-09
2021-09-30,保険料支払い,10A100020,現金及び預金,50,福岡 北九州,,,0,57000,10E200240,保険料,,,,,-5602452,2021-09
2021-09-30,運賃,10A100020,現金及び預金,50,福岡 北九州,,,0,165420,10E200870,運賃,,,,,-5767872,2021-09
2021-09-30,保険料支払い,10E200240,保険料,,,,,57000,0,10A100020,現金及び預金,50,福岡 北九州,,,1912920,2021-09
2021-09-30,運賃,10E200870,運賃,,,,,165420,0,10A100020,現金及び預金,50,福岡 北九州,,,21042528,2021-09
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,33107,0,10E200200,消耗品費,,,,,1612012,2021-09
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,144472,0,10E200200,消耗品費,,,,,1756484,2021-09
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,30097,0,10E200200,消耗品費,,,,,1786581,2021-09
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,72234,0,10E200200,消耗品費,,,,,1858815,2021-09
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,21068,0,10E200200,消耗品費,,,,,1879883,2021-09
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,0,33107,10E200200,消耗品費,,,,,1846776,2021-09
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,0,144472,10E200200,消耗品費,,,,,1702304,2021-09
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,0,30097,10E200200,消耗品費,,,,,1672207,2021-09
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,0,72234,10E200200,消耗品費,,,,,1599973,2021-09
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,0,21068,10E200200,消耗品費,,,,,1578905,2021-09
2021-09-30,旅費,10A100020,現金及び預金,,,,,0,30000,10E201230,旅費及び交通費,,,,,-5797872,2021-09
2021-09-30,旅費,10E201230,旅費及び交通費,,,,,30000,0,10A100020,現金及び預金,,,,,6103127,2021-09
2021-09-30,8月分支払,10A100020,現金及び預金,20,みずほ 本店,,,0,7333580,10B100630,未払金,,,,,-13131452,2021-09
2021-09-30,8月分支払,10B100630,未払金,,,,,7333580,0,10A100020,現金及び預金,20,みずほ 本店,,,34067140,2021-09
2021-09-30,警備料,10A100020,現金及び預金,30,三井 名古屋,,,0,22470,10E201270,雑費,,,,,-13153922,2021-09
2021-09-30,警備料,10E201270,雑費,,,,,22470,0,10A100020,現金及び預金,30,三井 名古屋,,,2880631,2021-09
2021-09-30,運賃,10B100630,未払金,,,,,0,632040,10E200870,運賃,,,,,34699180,2021-09
2021-09-30,運賃,10E200870,運賃,,,,,632040,0,10B100630,未払金,,,,,21674568,2021-09
