scope,partner_type,partner_code,invoice_month,invoice_transaction_id,invoice_line_id,invoice_document_date,invoice_document_id,invoice_document_number,settlement_month,settlement_transaction_id,settlement_line_id,settlement_document_date,settlement_document_id,settlement_document_number,amount,relationship
reporting,C,26,2022-01,2327,6,2022-01-31,DOC-20220131-0009,,2022-03,2600,1,2022-03-05,DOC-20220305-0002,,1442475,reporting-invoice-to-reporting-settlement
reporting,C,27,2022-01,2328,5,2022-01-31,DOC-20220131-0017,,2022-03,2601,1,2022-03-05,DOC-20220305-0003,,1918584,reporting-invoice-to-reporting-settlement
reporting,C,28,2022-01,2329,6,2022-01-31,DOC-20220131-0024,,2022-03,2629,1,2022-03-10,DOC-20220310-0004,,8918449,reporting-invoice-to-reporting-settlement
reporting,C,29,2022-01,2330,4,2022-01-31,DOC-20220131-0030,,2022-03,2806,1,2022-03-31,DOC-20220331-0059,,362450,reporting-invoice-to-reporting-settlement
reporting,C,30,2022-01,2327,1,2022-01-31,DOC-20220131-0004,,2022-03,2693,1,2022-03-20,DOC-20220320-0003,,2291872,reporting-invoice-to-reporting-settlement
reporting,S,1,2022-01,2338,4,2022-01-31,DOC-20220131-0036,,2022-03,2662,1,2022-03-15,DOC-20220315-0007,,8427411,reporting-invoice-to-reporting-settlement
reporting,S,2,2022-01,2337,2,2022-01-31,DOC-20220131-0032,,2022-03,2812,1,2022-03-31,DOC-20220331-0061,,17942,reporting-invoice-to-reporting-settlement
reporting,S,2,2022-01,2338,6,2022-01-31,DOC-20220131-0038,,2022-03,3106,1,2022-03-31,DOC-20220331-0073,,1072048,reporting-invoice-to-reporting-settlement
reporting,S,2,2022-01,2340,5,2022-01-31,DOC-20220131-0049,,2022-03,3107,1,2022-03-31,DOC-20220331-0074,,269134,reporting-invoice-to-reporting-settlement
reporting,S,2,2022-01,2341,1,2022-01-31,DOC-20220131-0051,,2022-03,3108,1,2022-03-31,DOC-20220331-0075,,17942,reporting-invoice-to-reporting-settlement
reporting,S,3,2022-01,2338,2,2022-01-31,DOC-20220131-0034,,2022-03,2630,1,2022-03-10,DOC-20220310-0005,,4775976,reporting-invoice-to-reporting-settlement
reporting,S,4,2022-01,2340,2,2022-01-31,DOC-20220131-0046,,2022-03,2694,1,2022-03-20,DOC-20220320-0004,,1466688,reporting-invoice-to-reporting-settlement
reporting,S,5,2022-01,2340,1,2022-01-31,DOC-20220131-0045,,2022-03,2813,1,2022-03-31,DOC-20220331-0062,,5649316,reporting-invoice-to-reporting-settlement
reporting,S,6,2022-01,2340,4,2022-01-31,DOC-20220131-0048,,2022-03,2695,1,2022-03-20,DOC-20220320-0005,,5017707,reporting-invoice-to-reporting-settlement
reporting,S,7,2022-01,2339,3,2022-01-31,DOC-20220131-0043,,2022-03,2814,1,2022-03-31,DOC-20220331-0063,,5256041,reporting-invoice-to-reporting-settlement
reporting,S,8,2022-01,2337,1,2022-01-31,DOC-20220131-0031,,2022-03,2631,1,2022-03-10,DOC-20220310-0006,,77112,reporting-invoice-to-reporting-settlement
reporting,S,8,2022-01,2338,7,2022-01-31,DOC-20220131-0039,,2022-03,3109,1,2022-03-31,DOC-20220331-0076,,128520,reporting-invoice-to-reporting-settlement
reporting,S,8,2022-01,2339,4,2022-01-31,DOC-20220131-0044,,2022-03,3110,1,2022-03-31,DOC-20220331-0077,,77112,reporting-invoice-to-reporting-settlement
reporting,S,8,2022-01,2340,6,2022-01-31,DOC-20220131-0050,,2022-03,3111,1,2022-03-31,DOC-20220331-0078,,123379,reporting-invoice-to-reporting-settlement
reporting,S,8,2022-01,2341,2,2022-01-31,DOC-20220131-0052,,2022-03,3112,1,2022-03-31,DOC-20220331-0079,,25704,reporting-invoice-to-reporting-settlement
reporting,S,9,2022-01,2339,1,2022-01-31,DOC-20220131-0041,,2022-03,2815,1,2022-03-31,DOC-20220331-0064,,2620813,reporting-invoice-to-reporting-settlement
reporting,S,10,2022-01,2340,3,2022-01-31,DOC-20220131-0047,,2022-03,2810,7,2022-03-31,DOC-20220331-0060,,4760408,reporting-invoice-to-reporting-settlement
reporting,S,11,2022-01,2338,5,2022-01-31,DOC-20220131-0037,,2022-03,2696,1,2022-03-20,DOC-20220320-0006,,6049943,reporting-invoice-to-reporting-settlement
reporting,S,12,2022-01,2338,8,2022-01-31,DOC-20220131-0040,,2022-03,2817,1,2022-03-31,DOC-20220331-0065,,517154,reporting-invoice-to-reporting-settlement
reporting,S,13,2022-01,2338,3,2022-01-31,DOC-20220131-0035,,2022-03,2818,1,2022-03-31,DOC-20220331-0066,,1909347,reporting-invoice-to-reporting-settlement
reporting,S,14,2022-01,2338,1,2022-01-31,DOC-20220131-0033,,2022-03,2819,1,2022-03-31,DOC-20220331-0067,,4344303,reporting-invoice-to-reporting-settlement
reporting,S,15,2022-01,2339,2,2022-01-31,DOC-20220131-0042,,2022-03,2820,1,2022-03-31,DOC-20220331-0068,,1692895,reporting-invoice-to-reporting-settlement
reporting-to-reference,C,1,2022-02,2560,3,2022-02-28,DOC-20220228-0029,,2022-04,5000,1,2022-04-28,DOC-20220428-0001,,1608844,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,10,2022-02,2557,9,2022-02-28,DOC-20220228-0012,,2022-04,5001,1,2022-04-28,DOC-20220428-0002,,140000,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,11,2022-02,2557,6,2022-02-28,DOC-20220228-0009,,2022-04,5002,1,2022-04-28,DOC-20220428-0003,,806985,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,12,2022-02,2557,1,2022-02-28,DOC-20220228-0004,,2022-04,5003,1,2022-04-28,DOC-20220428-0004,,7423367,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,13,2022-02,2557,7,2022-02-28,DOC-20220228-0010,,2022-04,5004,1,2022-04-28,DOC-20220428-0005,,1024020,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,14,2022-02,2556,1,2022-02-28,DOC-20220228-0001,,2022-04,5005,1,2022-04-28,DOC-20220428-0006,,1492021,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,14,2022-02,2557,8,2022-02-28,DOC-20220228-0011,,2022-04,5006,1,2022-04-28,DOC-20220428-0007,,1540024,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,14,2022-02,2558,4,2022-02-28,DOC-20220228-0016,,2022-04,5007,1,2022-04-28,DOC-20220428-0008,,1256285,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,14,2022-02,2559,2,2022-02-28,DOC-20220228-0020,,2022-04,5008,1,2022-04-28,DOC-20220428-0009,,2468352,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,14,2022-02,2560,1,2022-02-28,DOC-20220228-0027,,2022-04,5009,1,2022-04-28,DOC-20220428-0010,,1202181,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,19,2022-02,2558,6,2022-02-28,DOC-20220228-0018,,2022-04,5010,1,2022-04-28,DOC-20220428-0011,,352450,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,2,2022-02,2557,4,2022-02-28,DOC-20220228-0007,,2022-04,5011,1,2022-04-28,DOC-20220428-0012,,13269523,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,20,2022-02,2559,5,2022-02-28,DOC-20220228-0023,,2022-04,5012,1,2022-04-28,DOC-20220428-0013,,794114,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,21,2022-02,2558,1,2022-02-28,DOC-20220228-0013,,2022-04,5013,1,2022-04-28,DOC-20220428-0014,,482866,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,22,2022-02,2560,2,2022-02-28,DOC-20220228-0028,,2022-04,5014,1,2022-04-28,DOC-20220428-0015,,1056168,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,23,2022-02,2559,8,2022-02-28,DOC-20220228-0026,,2022-04,5015,1,2022-04-28,DOC-20220428-0016,,534144,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,24,2022-02,2557,5,2022-02-28,DOC-20220228-0008,,2022-04,5016,1,2022-04-28,DOC-20220428-0017,,226620,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,25,2022-02,2556,2,2022-02-28,DOC-20220228-0002,,2022-04,5017,1,2022-04-28,DOC-20220428-0018,,3741296,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,26,2022-02,2557,2,2022-02-28,DOC-20220228-0005,,2022-04,5018,1,2022-04-28,DOC-20220428-0019,,1096632,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,27,2022-02,2558,5,2022-02-28,DOC-20220228-0017,,2022-04,5019,1,2022-04-28,DOC-20220428-0020,,919584,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,28,2022-02,2559,1,2022-02-28,DOC-20220228-0019,,2022-04,5020,1,2022-04-28,DOC-20220428-0021,,6175852,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,29,2022-02,2560,4,2022-02-28,DOC-20220228-0030,,2022-04,5021,1,2022-04-28,DOC-20220428-0022,,486020,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,3,2022-02,2559,6,2022-02-28,DOC-20220228-0024,,2022-04,5022,1,2022-04-28,DOC-20220428-0023,,828232,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,30,2022-02,2557,3,2022-02-28,DOC-20220228-0006,,2022-04,5023,1,2022-04-28,DOC-20220428-0024,,1425220,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,4,2022-02,2559,3,2022-02-28,DOC-20220228-0021,,2022-04,5024,1,2022-04-28,DOC-20220428-0025,,1290240,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,5,2022-02,2556,3,2022-02-28,DOC-20220228-0003,,2022-04,5025,1,2022-04-28,DOC-20220428-0026,,1394098,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,6,2022-02,2558,2,2022-02-28,DOC-20220228-0014,,2022-04,5026,1,2022-04-28,DOC-20220428-0027,,1033750,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,7,2022-02,2558,3,2022-02-28,DOC-20220228-0015,,2022-04,5027,1,2022-04-28,DOC-20220428-0028,,1323972,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,8,2022-02,2559,7,2022-02-28,DOC-20220228-0025,,2022-04,5028,1,2022-04-28,DOC-20220428-0029,,649800,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,9,2022-02,2559,4,2022-02-28,DOC-20220228-0022,,2022-04,5029,1,2022-04-28,DOC-20220428-0030,,1713160,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,1,2022-02,2568,4,2022-02-28,DOC-20220228-0036,,2022-04,5030,1,2022-04-28,DOC-20220428-0031,,4705170,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,10,2022-02,2570,3,2022-02-28,DOC-20220228-0048,,2022-04,5031,1,2022-04-28,DOC-20220428-0032,,2656388,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,11,2022-02,2568,5,2022-02-28,DOC-20220228-0037,,2022-04,5032,1,2022-04-28,DOC-20220428-0033,,3661476,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,12,2022-02,2568,6,2022-02-28,DOC-20220228-0038,,2022-04,5033,1,2022-04-28,DOC-20220428-0034,,255528,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,13,2022-02,2568,3,2022-02-28,DOC-20220228-0035,,2022-04,5034,1,2022-04-28,DOC-20220428-0035,,1292036,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,14,2022-02,2568,1,2022-02-28,DOC-20220228-0033,,2022-04,5035,1,2022-04-28,DOC-20220428-0036,,3385746,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,15,2022-02,2569,2,2022-02-28,DOC-20220228-0042,,2022-04,5036,1,2022-04-28,DOC-20220428-0037,,1144940,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,2,2022-02,2567,1,2022-02-28,DOC-20220228-0031,,2022-04,5037,1,2022-04-28,DOC-20220428-0038,,224733,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,2,2022-02,2568,8,2022-02-28,DOC-20220228-0040,,2022-04,5038,1,2022-04-28,DOC-20220428-0039,,554953,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,2,2022-02,2569,4,2022-02-28,DOC-20220228-0044,,2022-04,5039,1,2022-04-28,DOC-20220428-0040,,105486,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,2,2022-02,2570,5,2022-02-28,DOC-20220228-0050,,2022-04,5040,1,2022-04-28,DOC-20220428-0041,,536607,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,2,2022-02,2571,2,2022-02-28,DOC-20220228-0053,,2022-04,5041,1,2022-04-28,DOC-20220428-0042,,165109,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,3,2022-02,2568,2,2022-02-28,DOC-20220228-0034,,2022-04,5042,1,2022-04-28,DOC-20220428-0043,,3726253,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,4,2022-02,2570,2,2022-02-28,DOC-20220228-0047,,2022-04,5043,1,2022-04-28,DOC-20220428-0044,,1046118,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,5,2022-02,2570,1,2022-02-28,DOC-20220228-0046,,2022-04,5044,1,2022-04-28,DOC-20220428-0045,,4236496,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,6,2022-02,2570,4,2022-02-28,DOC-20220228-0049,,2022-04,5045,1,2022-04-28,DOC-20220428-0046,,3218877,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,7,2022-02,2569,3,2022-02-28,DOC-20220228-0043,,2022-04,5046,1,2022-04-28,DOC-20220428-0047,,3221820,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,8,2022-02,2567,2,2022-02-28,DOC-20220228-0032,,2022-04,5047,1,2022-04-28,DOC-20220428-0048,,26208,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,8,2022-02,2568,7,2022-02-28,DOC-20220228-0039,,2022-04,5048,1,2022-04-28,DOC-20220428-0049,,361670,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,8,2022-02,2569,5,2022-02-28,DOC-20220228-0045,,2022-04,5049,1,2022-04-28,DOC-20220428-0050,,52416,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,8,2022-02,2570,6,2022-02-28,DOC-20220228-0051,,2022-04,5050,1,2022-04-28,DOC-20220428-0051,,52416,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,8,2022-02,2571,1,2022-02-28,DOC-20220228-0052,,2022-04,5051,1,2022-04-28,DOC-20220428-0052,,26208,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,9,2022-02,2569,1,2022-02-28,DOC-20220228-0041,,2022-04,5052,1,2022-04-28,DOC-20220428-0053,,2042022,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,1,2022-03,2800,1,2022-03-31,DOC-20220331-0027,,2022-05,5053,1,2022-05-28,DOC-20220528-0001,,5724549,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,10,2022-03,2797,4,2022-03-31,DOC-20220331-0007,,2022-05,5054,1,2022-05-28,DOC-20220528-0002,,1407648,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,11,2022-03,2797,7,2022-03-31,DOC-20220331-0010,,2022-05,5055,1,2022-05-28,DOC-20220528-0003,,1581860,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,12,2022-03,2797,6,2022-03-31,DOC-20220331-0009,,2022-05,5056,1,2022-05-28,DOC-20220528-0004,,2901201,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,13,2022-03,2797,8,2022-03-31,DOC-20220331-0011,,2022-05,5057,1,2022-05-28,DOC-20220528-0005,,2940652,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,14,2022-03,2796,1,2022-03-31,DOC-20220331-0001,,2022-05,5058,1,2022-05-28,DOC-20220528-0006,,2360032,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,14,2022-03,2797,9,2022-03-31,DOC-20220331-0012,,2022-05,5059,1,2022-05-28,DOC-20220528-0007,,1690176,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,14,2022-03,2798,6,2022-03-31,DOC-20220331-0018,,2022-05,5060,1,2022-05-28,DOC-20220528-0008,,2055400,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,14,2022-03,2799,5,2022-03-31,DOC-20220331-0023,,2022-05,5061,1,2022-05-28,DOC-20220528-0009,,3056284,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,14,2022-03,2800,2,2022-03-31,DOC-20220331-0028,,2022-05,5062,1,2022-05-28,DOC-20220528-0010,,2722880,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,19,2022-03,2798,1,2022-03-31,DOC-20220331-0013,,2022-05,5063,1,2022-05-28,DOC-20220528-0011,,2097864,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,2,2022-03,2797,2,2022-03-31,DOC-20220331-0005,,2022-05,5064,1,2022-05-28,DOC-20220528-0012,,8251179,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,20,2022-03,2799,3,2022-03-31,DOC-20220331-0021,,2022-05,5065,1,2022-05-28,DOC-20220528-0013,,1403080,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,21,2022-03,2798,2,2022-03-31,DOC-20220331-0014,,2022-05,5066,1,2022-05-28,DOC-20220528-0014,,1433744,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,22,2022-03,2800,3,2022-03-31,DOC-20220331-0029,,2022-05,5067,1,2022-05-28,DOC-20220528-0015,,2617248,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,23,2022-03,2799,8,2022-03-31,DOC-20220331-0026,,2022-05,5068,1,2022-05-28,DOC-20220528-0016,,1008640,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,24,2022-03,2797,3,2022-03-31,DOC-20220331-0006,,2022-05,5069,1,2022-05-28,DOC-20220528-0017,,3907856,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,25,2022-03,2796,2,2022-03-31,DOC-20220331-0002,,2022-05,5070,1,2022-05-28,DOC-20220528-0018,,2708884,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,26,2022-03,2797,5,2022-03-31,DOC-20220331-0008,,2022-05,5071,1,2022-05-28,DOC-20220528-0019,,2699820,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,27,2022-03,2798,3,2022-03-31,DOC-20220331-0015,,2022-05,5072,1,2022-05-28,DOC-20220528-0020,,1331520,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,28,2022-03,2799,4,2022-03-31,DOC-20220331-0022,,2022-05,5073,1,2022-05-28,DOC-20220528-0021,,4383630,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,29,2022-03,2800,4,2022-03-31,DOC-20220331-0030,,2022-05,5074,1,2022-05-28,DOC-20220528-0022,,1721354,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,3,2022-03,2799,6,2022-03-31,DOC-20220331-0024,,2022-05,5075,1,2022-05-28,DOC-20220528-0023,,919254,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,30,2022-03,2797,1,2022-03-31,DOC-20220331-0004,,2022-05,5076,1,2022-05-28,DOC-20220528-0024,,2358524,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,4,2022-03,2799,1,2022-03-31,DOC-20220331-0019,,2022-05,5077,1,2022-05-28,DOC-20220528-0025,,3647192,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,5,2022-03,2796,3,2022-03-31,DOC-20220331-0003,,2022-05,5078,1,2022-05-28,DOC-20220528-0026,,1825556,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,6,2022-03,2798,4,2022-03-31,DOC-20220331-0016,,2022-05,5079,1,2022-05-28,DOC-20220528-0027,,871860,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,7,2022-03,2798,5,2022-03-31,DOC-20220331-0017,,2022-05,5080,1,2022-05-28,DOC-20220528-0028,,758914,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,8,2022-03,2799,7,2022-03-31,DOC-20220331-0025,,2022-05,5081,1,2022-05-28,DOC-20220528-0029,,754741,reporting-invoice-to-generated-future-settlement
reporting-to-reference,C,9,2022-03,2799,2,2022-03-31,DOC-20220331-0020,,2022-05,5082,1,2022-05-28,DOC-20220528-0030,,3304738,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,1,2022-03,2808,5,2022-03-31,DOC-20220331-0037,,2022-05,5083,1,2022-05-28,DOC-20220528-0031,,7758109,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,10,2022-03,2810,5,2022-03-31,DOC-20220331-0050,,2022-05,5084,1,2022-05-28,DOC-20220528-0032,,3725251,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,11,2022-03,2808,6,2022-03-31,DOC-20220331-0038,,2022-05,5085,1,2022-05-28,DOC-20220528-0033,,5736237,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,12,2022-03,2808,7,2022-03-31,DOC-20220331-0039,,2022-05,5086,1,2022-05-28,DOC-20220528-0034,,371183,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,13,2022-03,2808,1,2022-03-31,DOC-20220331-0033,,2022-05,5087,1,2022-05-28,DOC-20220528-0035,,1604983,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,14,2022-03,2808,3,2022-03-31,DOC-20220331-0035,,2022-05,5088,1,2022-05-28,DOC-20220528-0036,,3306604,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,15,2022-03,2809,2,2022-03-31,DOC-20220331-0042,,2022-05,5089,1,2022-05-28,DOC-20220528-0037,,1591695,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,2,2022-03,2807,2,2022-03-31,DOC-20220331-0032,,2022-05,5090,1,2022-05-28,DOC-20220528-0038,,161481,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,2,2022-03,2808,2,2022-03-31,DOC-20220331-0034,,2022-05,5091,1,2022-05-28,DOC-20220528-0039,,708722,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,2,2022-03,2809,5,2022-03-31,DOC-20220331-0045,,2022-05,5092,1,2022-05-28,DOC-20220528-0040,,320719,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,2,2022-03,2810,6,2022-03-31,DOC-20220331-0051,,2022-05,5093,1,2022-05-28,DOC-20220528-0041,,619008,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,2,2022-03,2811,1,2022-03-31,DOC-20220331-0052,,2022-05,5094,1,2022-05-28,DOC-20220528-0042,,217551,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,3,2022-03,2808,4,2022-03-31,DOC-20220331-0036,,2022-05,5095,1,2022-05-28,DOC-20220528-0043,,3861324,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,4,2022-03,2810,3,2022-03-31,DOC-20220331-0048,,2022-05,5096,1,2022-05-28,DOC-20220528-0044,,1057191,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,5,2022-03,2810,2,2022-03-31,DOC-20220331-0047,,2022-05,5097,1,2022-05-28,DOC-20220528-0045,,4402685,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,6,2022-03,2810,1,2022-03-31,DOC-20220331-0046,,2022-05,5098,1,2022-05-28,DOC-20220528-0046,,4615320,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,7,2022-03,2809,3,2022-03-31,DOC-20220331-0043,,2022-05,5099,1,2022-05-28,DOC-20220528-0047,,4231805,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,8,2022-03,2807,1,2022-03-31,DOC-20220331-0031,,2022-05,5100,1,2022-05-28,DOC-20220528-0048,,102816,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,8,2022-03,2808,8,2022-03-31,DOC-20220331-0040,,2022-05,5101,1,2022-05-28,DOC-20220528-0049,,46267,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,8,2022-03,2809,4,2022-03-31,DOC-20220331-0044,,2022-05,5102,1,2022-05-28,DOC-20220528-0050,,102816,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,8,2022-03,2810,4,2022-03-31,DOC-20220331-0049,,2022-05,5103,1,2022-05-28,DOC-20220528-0051,,154224,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,8,2022-03,2811,2,2022-03-31,DOC-20220331-0053,,2022-05,5104,1,2022-05-28,DOC-20220528-0052,,102816,reporting-invoice-to-generated-future-settlement
reporting-to-reference,S,9,2022-03,2809,1,2022-03-31,DOC-20220331-0041,,2022-05,5105,1,2022-05-28,DOC-20220528-0053,,2437314,reporting-invoice-to-generated-future-settlement
